"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.130715708E1,-1.666875076E1,-4.625625229E1,-5.212500095E0,4.944348577E1
2.131715708E1,-1.678125000E1,-4.633125305E1,-5.400000095E0,4.957171938E1
2.132715708E1,-1.723125076E1,-4.610625076E1,-5.568750381E0,4.953497091E1
2.133715708E1,-1.740000153E1,-4.593750000E1,-5.493750095E0,4.942868853E1
2.134715708E1,-1.788750076E1,-4.548750305E1,-5.775000095E0,4.921814953E1
2.135715708E1,-1.807500076E1,-4.537500000E1,-5.887500286E0,4.919612726E1
2.136715708E1,-1.809375000E1,-4.528125000E1,-6.187500477E0,4.915343887E1
2.137715708E1,-1.828125000E1,-4.498125076E1,-6.318750381E0,4.896369704E1
2.138715708E1,-1.818750000E1,-4.488750076E1,-6.731250286E0,4.889767491E1
2.139715708E1,-1.811250114E1,-4.486875153E1,-6.581250191E0,4.883216579E1
2.140715708E1,-1.781250000E1,-4.483125305E1,-6.750000477E0,4.871025470E1
2.141715708E1,-1.762500000E1,-4.475625229E1,-6.937500477E0,4.859929688E1
2.142715708E1,-1.721250153E1,-4.483125305E1,-6.900000095E0,4.851516732E1
2.143715708E1,-1.687500000E1,-4.498125076E1,-6.937500477E0,4.854078139E1
2.144715708E1,-1.663125038E1,-4.501875305E1,-6.900000095E0,4.848604559E1
2.145715708E1,-1.612500000E1,-4.518750000E1,-6.806250095E0,4.845875382E1
2.146715708E1,-1.595625019E1,-4.522500229E1,-6.618750095E0,4.841188496E1
2.147715708E1,-1.580625057E1,-4.531875229E1,-6.675000191E0,4.845804880E1
2.148715708E1,-1.588125038E1,-4.550625229E1,-6.393750191E0,4.862009001E1
2.149715708E1,-1.590000057E1,-4.548750305E1,-6.300000191E0,4.859642944E1
2.150715708E1,-1.595625019E1,-4.535625076E1,-6.375000477E0,4.850187661E1
2.151715708E1,-1.618125153E1,-4.520625305E1,-6.225000381E0,4.841682399E1
2.152715708E1,-1.627500153E1,-4.511250305E1,-6.393750191E0,4.838278255E1
2.153715708E1,-1.666875076E1,-4.503750229E1,-6.337500095E0,4.843952696E1
2.154715708E1,-1.681875038E1,-4.498125076E1,-6.356250286E0,4.844156482E1
2.155715708E1,-1.704375076E1,-4.475625229E1,-6.543750286E0,4.833665511E1
2.156715708E1,-1.715625000E1,-4.440000153E1,-6.825000286E0,4.808614851E1
2.157715708E1,-1.745625114E1,-4.395000076E1,-7.125000477E0,4.782351830E1
2.158715708E1,-1.777500153E1,-4.370625305E1,-7.350000381E0,4.775154176E1
2.159715708E1,-1.803750038E1,-4.323750305E1,-7.818750381E0,4.749700988E1
2.160715708E1,-1.858125114E1,-4.260000229E1,-8.231250763E0,4.719932815E1
2.161715708E1,-1.897500038E1,-4.173750305E1,-9.337500572E0,4.678951504E1
2.162715708E1,-1.963125038E1,-4.091250229E1,-1.035000038E1,4.654397214E1
2.163715708E1,-2.015625000E1,-3.948750305E1,-1.143750000E1,4.578595546E1
2.164715708E1,-2.098125076E1,-3.796875000E1,-1.291875076E1,4.526293165E1
2.165715708E1,-2.152500153E1,-3.590625000E1,-1.458750057E1,4.433260259E1
2.166715708E1,-2.236875153E1,-3.311250305E1,-1.674375153E1,4.332611358E1
2.167715708E1,-2.317500114E1,-2.956875038E1,-1.905000114E1,4.212237197E1
2.168715708E1,-2.392500114E1,-2.510625076E1,-2.116875076E1,4.063059827E1
2.169715708E1,-2.467500114E1,-1.938750076E1,-2.266875076E1,3.871179573E1
2.170715708E1,-2.506875038E1,-1.243125057E1,-2.343750000E1,3.650061154E1
2.171715708E1,-2.490000153E1,-4.818750381E0,-2.377500153E1,3.476321517E1
2.172715708E1,-2.409375191E1,2.962500095E0,-2.298750114E1,3.343217756E1
2.173715708E1,-2.280000114E1,1.046250057E1,-2.128125000E1,3.289674105E1
2.174715708E1,-2.120625114E1,1.726875114E1,-1.908750153E1,3.335037583E1
2.175715708E1,-1.935000038E1,2.272500038E1,-1.687500000E1,3.428722477E1
2.176715708E1,-1.732500076E1,2.640000153E1,-1.533750057E1,3.510490928E1
2.177715708E1,-1.545000076E1,2.808750153E1,-1.447500038E1,3.517294275E1
2.178715708E1,-1.370625019E1,2.771250153E1,-1.456875038E1,3.417736858E1
2.179715708E1,-1.231875038E1,2.493750191E1,-1.545000076E1,3.181718303E1
2.180715708E1,-1.162500000E1,2.081250000E1,-1.663125038E1,2.906715106E1
2.181715708E1,-1.138125038E1,1.524375057E1,-1.873125076E1,2.669765059E1
2.182715708E1,-1.134375000E1,8.962500572E0,-2.043750000E1,2.503394669E1
2.183715708E1,-1.160625076E1,2.568750143E0,-2.146875000E1,2.453998290E1
2.184715708E1,-1.192500019E1,-3.768750191E0,-2.156250000E1,2.492690341E1
2.185715708E1,-1.239375019E1,-9.918750763E0,-2.086875153E1,2.622005818E1
2.186715708E1,-1.288125038E1,-1.573125076E1,-1.985625076E1,2.841952773E1
2.187715708E1,-1.378125095E1,-2.088750076E1,-1.822500038E1,3.095740953E1
2.188715708E1,-1.421250057E1,-2.520000076E1,-1.685625076E1,3.348385284E1
2.189715708E1,-1.492500019E1,-2.857500076E1,-1.485000038E1,3.549378552E1
2.190715708E1,-1.569375038E1,-3.138750076E1,-1.314375019E1,3.747301928E1
2.191715708E1,-1.666875076E1,-3.391875076E1,-1.179375076E1,3.959067393E1
2.192715708E1,-1.728750038E1,-3.583125305E1,-1.072500038E1,4.120390756E1
2.193715708E1,-1.766250038E1,-3.729375076E1,-9.787500381E0,4.240970325E1
2.194715708E1,-1.811250114E1,-3.823125076E1,-8.662500381E0,4.318252130E1
2.195715708E1,-1.848750114E1,-3.877500153E1,-7.875000477E0,4.367269255E1
2.196715708E1,-1.903125000E1,-3.948750305E1,-7.443750381E0,4.446190272E1
2.197715708E1,-1.951875114E1,-3.997500229E1,-7.106250286E0,4.504976412E1
2.198715708E1,-1.972500038E1,-4.029375076E1,-6.881250381E0,4.538737266E1
2.199715708E1,-1.959375000E1,-4.027500153E1,-6.600000381E0,4.527196475E1
2.200715708E1,-1.970625114E1,-4.012500000E1,-6.375000477E0,4.515520557E1
2.201715708E1,-2.017500114E1,-4.012500000E1,-6.450000286E0,4.537233518E1
2.202715708E1,-2.034375000E1,-4.001250076E1,-6.750000477E0,4.539196942E1
2.203715708E1,-2.051250076E1,-3.990000153E1,-6.843750477E0,4.538292333E1
2.204715708E1,-2.070000076E1,-3.948750305E1,-6.881250381E0,4.511213291E1
2.205715708E1,-2.098125076E1,-3.871875000E1,-7.631250381E0,4.469441204E1
2.206715708E1,-2.130000114E1,-3.798750305E1,-8.418750763E0,4.435781556E1
2.207715708E1,-2.175000000E1,-3.708750153E1,-9.693750381E0,4.407396131E1
2.208715708E1,-2.238750076E1,-3.585000229E1,-1.123125076E1,4.373286920E1
2.209715708E1,-2.293125153E1,-3.425625229E1,-1.286250019E1,4.318306414E1
2.210715708E1,-2.431875038E1,-3.142500114E1,-1.550625038E1,4.265414538E1
2.211715708E1,-2.568750191E1,-2.754375076E1,-1.835625076E1,4.189818495E1
2.212715708E1,-2.750625038E1,-2.251875114E1,-2.100000000E1,4.128786702E1
2.213715708E1,-2.956875038E1,-1.665000153E1,-2.274375153E1,4.085109281E1
2.214715708E1,-3.187500191E1,-9.393750191E0,-2.396250153E1,4.096900986E1
2.215715708E1,-3.406875229E1,-1.275000095E0,-2.364375114E1,4.148894402E1
2.216715708E1,-3.594375229E1,7.181250095E0,-2.161875153E1,4.255460139E1
2.217715708E1,-3.708750153E1,1.546875095E1,-1.841250038E1,4.420164246E1
2.218715708E1,-3.708750153E1,2.216250038E1,-1.383750057E1,4.536667956E1
2.219715708E1,-3.635625076E1,2.733750153E1,-8.981250763E0,4.636570742E1
2.220715708E1,-3.489375305E1,3.093750191E1,-4.612500191E0,4.686126529E1
2.221715708E1,-3.266250229E1,3.228750229E1,-1.406250000E0,4.594887810E1
2.222715708E1,-3.005625153E1,3.144375038E1,7.312500477E-1,4.350428048E1
2.223715708E1,-2.731875038E1,2.865000153E1,9.187500477E-1,3.959773745E1
2.224715708E1,-2.471250153E1,2.409375191E1,-6.937500238E-1,3.452097771E1
2.225715708E1,-2.281875038E1,1.845000076E1,-3.618750095E0,2.956675920E1
2.226715708E1,-2.146875000E1,1.239375019E1,-7.012500286E0,2.576213172E1
2.227715708E1,-2.056875038E1,6.037500381E0,-1.068750000E1,2.395302819E1
2.228715708E1,-1.991250038E1,-3.375000060E-1,-1.335000038E1,2.397590640E1
2.229715708E1,-1.965000153E1,-6.300000191E0,-1.524375057E1,2.565510658E1
2.230715708E1,-1.974375153E1,-1.186875057E1,-1.625625038E1,2.819483359E1
2.231715708E1,-1.961250114E1,-1.695000076E1,-1.648125076E1,3.071781818E1
2.232715708E1,-1.996875000E1,-2.137500000E1,-1.593750095E1,3.331134249E1
2.233715708E1,-2.008125114E1,-2.512500191E1,-1.492500019E1,3.545811612E1
2.234715708E1,-1.996875000E1,-2.821875191E1,-1.378125095E1,3.721520944E1
2.235715708E1,-2.036250114E1,-3.084375191E1,-1.211250019E1,3.889320179E1
2.236715708E1,-2.034375000E1,-3.315000153E1,-1.155000019E1,4.057330735E1
2.237715708E1,-2.068125153E1,-3.508125305E1,-1.023750019E1,4.199065242E1
2.238715708E1,-2.073750114E1,-3.667500305E1,-9.281250000E0,4.314210709E1
2.239715708E1,-2.094375038E1,-3.789375305E1,-8.437500000E0,4.411086722E1
2.240715708E1,-2.096250153E1,-3.900000000E1,-7.875000477E0,4.497156994E1
2.241715708E1,-2.109375000E1,-3.965625000E1,-7.406250477E0,4.552380695E1
2.242715708E1,-2.130000114E1,-4.029375076E1,-7.050000191E0,4.611918150E1
2.243715708E1,-2.105625153E1,-4.059375000E1,-6.881250381E0,4.624467401E1
2.244715708E1,-2.141250038E1,-4.104375076E1,-6.131250381E0,4.669771815E1
2.245715708E1,-2.120625114E1,-4.149375153E1,-6.356250286E0,4.703018627E1
2.246715708E1,-2.101875114E1,-4.190625000E1,-6.506250381E0,4.733131081E1
2.247715708E1,-2.122500038E1,-4.220625305E1,-6.356250286E0,4.766833703E1
2.248715708E1,-2.135625076E1,-4.230000305E1,-6.581250191E0,4.784028176E1
2.249715708E1,-2.143125153E1,-4.265625000E1,-6.787500381E0,4.821746953E1
2.250715708E1,-2.120625114E1,-4.288125229E1,-6.918750286E0,4.833607339E1
2.251715708E1,-2.126250076E1,-4.303125000E1,-7.050000191E0,4.851272944E1
2.252715708E1,-2.126250076E1,-4.320000076E1,-7.256250381E0,4.869278359E1
2.253715708E1,-2.146875000E1,-4.310625076E1,-7.331250191E0,4.871142895E1
2.254715708E1,-2.167500114E1,-4.310625076E1,-7.293750286E0,4.879706264E1
2.255715708E1,-2.154375076E1,-4.301250076E1,-7.387500286E0,4.867015080E1
2.256715708E1,-2.145000076E1,-4.308750153E1,-7.462500095E0,4.870651115E1
2.257715708E1,-2.126250076E1,-4.310625076E1,-7.425000191E0,4.863510483E1
2.258715708E1,-2.126250076E1,-4.350000000E1,-7.668750286E0,4.902197129E1
2.259715708E1,-2.096250153E1,-4.378125000E1,-8.025000572E0,4.919984711E1
2.260715708E1,-2.073750114E1,-4.361250305E1,-8.100000381E0,4.896635970E1
2.261715708E1,-2.026875114E1,-4.366875076E1,-8.325000763E0,4.885783155E1
2.262715708E1,-2.000625038E1,-4.378125000E1,-8.550000191E0,4.888916454E1
2.263715708E1,-1.989375114E1,-4.393125153E1,-9.037500381E0,4.906518734E1
2.264715708E1,-1.963125038E1,-4.406250000E1,-9.000000000E0,4.907025471E1
2.265715708E1,-1.936875153E1,-4.419375229E1,-9.375000000E0,4.915411379E1
2.266715708E1,-1.925625038E1,-4.398750305E1,-9.337500572E0,4.891720066E1
2.267715708E1,-1.920000076E1,-4.391250229E1,-9.356250763E0,4.883121251E1
2.268715708E1,-1.897500038E1,-4.410000229E1,-9.787500381E0,4.899648972E1
2.269715708E1,-1.886250114E1,-4.417500305E1,-9.881250381E0,4.903941224E1
2.270715708E1,-1.873125076E1,-4.419375229E1,-9.712500572E0,4.897223871E1
2.271715708E1,-1.856250000E1,-4.438125229E1,-9.600000381E0,4.905529501E1
2.272715708E1,-1.846875000E1,-4.441875076E1,-9.731250763E0,4.907970443E1
2.273715708E1,-1.837500000E1,-4.449375153E1,-9.768750191E0,4.911988426E1
2.274715708E1,-1.811250114E1,-4.464375305E1,-9.750000000E0,4.915475444E1
2.275715708E1,-1.773750114E1,-4.468125153E1,-9.787500381E0,4.905943690E1
2.276715708E1,-1.783125114E1,-4.500000000E1,-9.375000000E0,4.930359158E1
2.277715708E1,-1.786875153E1,-4.492500305E1,-9.112500191E0,4.919944959E1
2.278715708E1,-1.773750114E1,-4.486875153E1,-9.468750000E0,4.916788624E1
2.279715708E1,-1.760625076E1,-4.485000229E1,-9.375000000E0,4.908557218E1
2.280715708E1,-1.766250038E1,-4.503750229E1,-9.412500381E0,4.928423374E1
2.281715708E1,-1.762500000E1,-4.500000000E1,-9.168750763E0,4.919051347E1
2.282715708E1,-1.760625076E1,-4.505625153E1,-9.131250381E0,4.922830081E1
2.283715708E1,-1.790625000E1,-4.522500229E1,-9.037500381E0,4.947333660E1
2.284715708E1,-1.760625076E1,-4.500000000E1,-9.075000763E0,4.916640830E1
2.285715708E1,-1.740000153E1,-4.518750000E1,-9.318750381E0,4.931033683E1
2.286715708E1,-1.726875114E1,-4.539375305E1,-9.431250572E0,4.947475184E1
2.287715708E1,-1.704375076E1,-4.558125305E1,-9.675000191E0,4.961598229E1
2.288715708E1,-1.666875076E1,-4.546875000E1,-9.900000572E0,4.942938893E1
2.289715708E1,-1.638750076E1,-4.560000229E1,-1.038750076E1,4.955613546E1
2.290715708E1,-1.625625038E1,-4.563750076E1,-1.061250019E1,4.959508355E1
2.291715708E1,-1.578750038E1,-4.571250153E1,-1.087500000E1,4.956958331E1
2.292715708E1,-1.541250038E1,-4.576875305E1,-1.121250057E1,4.957866570E1
2.293715708E1,-1.492500019E1,-4.576875305E1,-1.138125038E1,4.946784053E1
2.294715708E1,-1.432500076E1,-4.565625000E1,-1.149375057E1,4.921183916E1
2.295715708E1,-1.411875057E1,-4.565625000E1,-1.140000057E1,4.913036021E1
2.296715708E1,-1.376250076E1,-4.591875076E1,-1.111875057E1,4.920939659E1
2.297715708E1,-1.346250057E1,-4.601250076E1,-1.083750057E1,4.915120107E1
2.298715708E1,-1.314375019E1,-4.591875076E1,-1.074375057E1,4.895628680E1
2.299715708E1,-1.301250076E1,-4.584375000E1,-1.080000019E1,4.886322333E1
2.300715708E1,-1.297500038E1,-4.571250153E1,-1.093125057E1,4.875936494E1
2.301715708E1,-1.321875095E1,-4.582500076E1,-1.085625076E1,4.891343632E1
2.302715708E1,-1.385625076E1,-4.580625153E1,-1.065000057E1,4.902683833E1
2.303715708E1,-1.396875095E1,-4.584375000E1,-1.083750057E1,4.913478234E1
2.304715708E1,-1.415625095E1,-4.530000305E1,-1.132500076E1,4.879288227E1
2.305715708E1,-1.490625095E1,-4.503750229E1,-1.130625057E1,4.876888590E1
2.306715708E1,-1.546875095E1,-4.485000229E1,-1.162500000E1,4.884614198E1
2.307715708E1,-1.603125000E1,-4.453125000E1,-1.175625038E1,4.876722902E1
2.308715708E1,-1.663125038E1,-4.434375000E1,-1.196250057E1,4.884739577E1
2.309715708E1,-1.717500114E1,-4.391250229E1,-1.230000019E1,4.872964730E1
2.310715708E1,-1.730625153E1,-4.348125076E1,-1.271250057E1,4.849467167E1
2.311715708E1,-1.753125000E1,-4.276875305E1,-1.310625076E1,4.804461232E1
2.312715708E1,-1.771875000E1,-4.235625076E1,-1.344375038E1,4.784078286E1
2.313715708E1,-1.770000076E1,-4.170000076E1,-1.406250095E1,4.743346945E1
2.314715708E1,-1.775625038E1,-4.110000229E1,-1.447500038E1,4.705337662E1
2.315715708E1,-1.794375038E1,-4.042500305E1,-1.475625038E1,4.662516461E1
2.316715708E1,-1.785000038E1,-3.952500153E1,-1.498125076E1,4.588339715E1
2.317715708E1,-1.777500153E1,-3.862500000E1,-1.507500076E1,4.511204886E1
2.318715708E1,-1.751250076E1,-3.766875076E1,-1.511250019E1,4.420418678E1
2.319715708E1,-1.736250114E1,-3.686250305E1,-1.492500019E1,4.339419556E1
2.320715708E1,-1.715625000E1,-3.616875076E1,-1.468125057E1,4.263865106E1
2.321715708E1,-1.665000153E1,-3.560625076E1,-1.410000038E1,4.175928226E1
2.322715708E1,-1.606875038E1,-3.519375229E1,-1.374375057E1,4.105722371E1
2.323715708E1,-1.533750057E1,-3.517500305E1,-1.353750038E1,4.069132193E1
2.324715708E1,-1.498125076E1,-3.551250076E1,-1.314375019E1,4.072264424E1
2.325715708E1,-1.470000076E1,-3.594375229E1,-1.265625095E1,4.084389843E1
2.326715708E1,-1.455000019E1,-3.675000000E1,-1.243125057E1,4.143429734E1
2.327715708E1,-1.470000076E1,-3.757500076E1,-1.209375095E1,4.212160392E1
2.328715708E1,-1.496250057E1,-3.830625153E1,-1.155000019E1,4.271589673E1
2.329715708E1,-1.520625019E1,-3.916875076E1,-1.141875076E1,4.354088826E1
2.330715708E1,-1.573125076E1,-3.995625305E1,-1.091250038E1,4.430639991E1
2.331715708E1,-1.627500153E1,-4.051875305E1,-1.021875000E1,4.484493143E1
2.332715708E1,-1.678125000E1,-4.113750076E1,-9.543750763E0,4.544213352E1
2.333715708E1,-1.721250153E1,-4.170000076E1,-9.206250191E0,4.604253810E1
2.334715708E1,-1.775625038E1,-4.203750229E1,-8.662500381E0,4.644862688E1
2.335715708E1,-1.828125000E1,-4.241250229E1,-8.268750191E0,4.691904391E1
2.336715708E1,-1.863750076E1,-4.282500076E1,-7.837500095E0,4.735782441E1
2.337715708E1,-1.899375153E1,-4.286250305E1,-7.668750286E0,4.750543649E1
2.338715708E1,-1.921875000E1,-4.295625305E1,-7.556250095E0,4.766232205E1
2.339715708E1,-1.965000153E1,-4.329375076E1,-7.218750477E0,4.808931039E1
2.340715708E1,-1.980000114E1,-4.320000076E1,-7.162500381E0,4.805810569E1
2.341715708E1,-1.995000076E1,-4.321875000E1,-6.975000381E0,4.810939110E1
2.342715708E1,-2.011875153E1,-4.331250000E1,-6.900000095E0,4.825294624E1
2.343715708E1,-2.000625038E1,-4.312500000E1,-6.843750477E0,4.802970539E1
2.344715708E1,-2.013750076E1,-4.310625076E1,-6.918750286E0,4.807844525E1
2.345715708E1,-2.010000038E1,-4.310625076E1,-6.825000286E0,4.804934442E1
2.346715708E1,-2.026875114E1,-4.314375305E1,-6.618750095E0,4.812497847E1
2.347715708E1,-2.034375000E1,-4.305000305E1,-6.862500191E0,4.810680654E1
2.348715708E1,-2.064375114E1,-4.320000076E1,-6.900000095E0,4.837369666E1
2.349715708E1,-2.075625038E1,-4.301250076E1,-6.881250381E0,4.825193010E1
2.350715708E1,-2.113125038E1,-4.297500229E1,-6.956250191E0,4.839183796E1
2.351715708E1,-2.141250038E1,-4.306875229E1,-7.275000095E0,4.864502259E1
2.352715708E1,-2.158125114E1,-4.291875076E1,-7.162500381E0,4.857026847E1
2.353715708E1,-2.182500076E1,-4.273125076E1,-7.200000286E0,4.851938225E1
2.354715708E1,-2.188125038E1,-4.260000229E1,-7.443750381E0,4.846605754E1
2.355715708E1,-2.193750000E1,-4.245000076E1,-7.537500381E0,4.837427398E1
2.356715708E1,-2.190000153E1,-4.216875076E1,-7.762500286E0,4.814633962E1
2.357715708E1,-2.201250076E1,-4.211250305E1,-7.987500191E0,4.818519754E1
2.358715708E1,-2.184375000E1,-4.173750305E1,-8.400000572E0,4.785110850E1
2.359715708E1,-2.173125076E1,-4.136250305E1,-8.493750572E0,4.748944848E1
2.360715708E1,-2.182500076E1,-4.121250153E1,-8.943750381E0,4.748464606E1
2.361715708E1,-2.218125153E1,-4.095000076E1,-9.356250763E0,4.750210427E1
2.362715708E1,-2.240625000E1,-4.048125076E1,-9.918750763E0,4.731969272E1
2.363715708E1,-2.270625114E1,-3.969375229E1,-1.072500038E1,4.697013354E1
2.364715708E1,-2.319375038E1,-3.920625305E1,-1.113750076E1,4.689482123E1
2.365715708E1,-2.341875076E1,-3.847500229E1,-1.173750019E1,4.654602667E1
2.366715708E1,-2.355000114E1,-3.793125153E1,-1.216875076E1,4.627592129E1
2.367715708E1,-2.353125000E1,-3.738750076E1,-1.261875057E1,4.594320195E1
2.368715708E1,-2.310000038E1,-3.654375076E1,-1.325625038E1,4.521928694E1
2.369715708E1,-2.251875114E1,-3.633750153E1,-1.387500095E1,4.494467512E1
2.370715708E1,-2.216250038E1,-3.630000305E1,-1.396875095E1,4.476597645E1
2.371715708E1,-2.137500000E1,-3.650625229E1,-1.440000057E1,4.468732592E1
2.372715708E1,-2.026875114E1,-3.669375229E1,-1.477500057E1,4.444720882E1
2.373715708E1,-1.923750114E1,-3.720000076E1,-1.501875019E1,4.449139652E1
2.374715708E1,-1.831875038E1,-3.789375305E1,-1.515000057E1,4.473293701E1
2.375715708E1,-1.771875000E1,-3.883125305E1,-1.496250057E1,4.522937915E1
2.376715708E1,-1.734375000E1,-3.980625153E1,-1.486875057E1,4.589578486E1
2.377715708E1,-1.687500000E1,-4.050000000E1,-1.447500038E1,4.620109589E1
2.378715708E1,-1.650000000E1,-4.117500305E1,-1.415625095E1,4.656211247E1
2.379715708E1,-1.621875000E1,-4.190625000E1,-1.335000038E1,4.687647759E1
2.380715708E1,-1.621875000E1,-4.254375076E1,-1.271250057E1,4.727183359E1
2.381715708E1,-1.610625076E1,-4.325625229E1,-1.207500076E1,4.771079877E1
2.382715708E1,-1.603125000E1,-4.370625305E1,-1.132500076E1,4.791130529E1
2.383715708E1,-1.586250019E1,-4.395000076E1,-1.096875000E1,4.799515555E1
2.384715708E1,-1.546875095E1,-4.428750229E1,-1.038750076E1,4.804753154E1
2.385715708E1,-1.526250076E1,-4.456875229E1,-9.806250572E0,4.811943641E1
2.386715708E1,-1.501875019E1,-4.505625153E1,-9.187500000E0,4.837394769E1
2.387715708E1,-1.486875057E1,-4.533750153E1,-9.056250572E0,4.856525983E1
2.388715708E1,-1.441875076E1,-4.541250229E1,-8.850000381E0,4.846151302E1
2.389715708E1,-1.440000057E1,-4.552500153E1,-8.550000191E0,4.850761057E1
2.390715708E1,-1.451250076E1,-4.576875305E1,-8.268750191E0,4.872128553E1
2.391715708E1,-1.411875057E1,-4.575000000E1,-8.043750763E0,4.855001075E1
2.392715708E1,-1.411875057E1,-4.597500229E1,-7.800000191E0,4.872247896E1
2.393715708E1,-1.410000038E1,-4.614375305E1,-7.631250381E0,4.884968719E1
2.394715708E1,-1.372500038E1,-4.595625305E1,-7.800000191E0,4.859210669E1
2.395715708E1,-1.348125076E1,-4.576875305E1,-7.556250095E0,4.830755421E1
2.396715708E1,-1.365000057E1,-4.606875229E1,-7.500000477E0,4.863026280E1
2.397715708E1,-1.342500019E1,-4.620000076E1,-7.556250095E0,4.870079687E1
2.398715708E1,-1.314375019E1,-4.605000305E1,-7.762500286E0,4.851409446E1
2.399715708E1,-1.327500057E1,-4.618125153E1,-7.987500191E0,4.871071537E1
2.400715708E1,-1.335000038E1,-4.623750305E1,-8.250000000E0,4.882818549E1
2.401715708E1,-1.336875057E1,-4.606875229E1,-8.437500000E0,4.870569613E1
2.402715708E1,-1.366875076E1,-4.620000076E1,-8.587500572E0,4.893894139E1
2.403715708E1,-1.378125095E1,-4.640625000E1,-8.700000763E0,4.918488518E1
2.404715708E1,-1.366875076E1,-4.614375305E1,-8.718750000E0,4.890907170E1
2.405715708E1,-1.395000076E1,-4.606875229E1,-8.831250191E0,4.893795499E1
2.406715708E1,-1.419375038E1,-4.601250076E1,-8.887500763E0,4.896529839E1
2.407715708E1,-1.445625019E1,-4.580625153E1,-9.000000000E0,4.886917074E1
2.408715708E1,-1.464375019E1,-4.573125076E1,-8.775000572E0,4.881380287E1
2.409715708E1,-1.468125057E1,-4.603125000E1,-8.831250191E0,4.911625062E1
2.410715708E1,-1.466250038E1,-4.575000000E1,-8.981250763E0,4.887447476E1
2.411715708E1,-1.483125019E1,-4.575000000E1,-9.000000000E0,4.892881035E1
2.412715708E1,-1.509375095E1,-4.590000153E1,-8.906250000E0,4.913199311E1
2.413715708E1,-1.496250057E1,-4.561875153E1,-8.925000191E0,4.883239235E1
2.414715708E1,-1.498125076E1,-4.556250000E1,-8.868750572E0,4.877534231E1
2.415715708E1,-1.500000095E1,-4.567500305E1,-8.475000381E0,4.881630428E1
2.416715708E1,-1.498125076E1,-4.554375076E1,-8.531250000E0,4.869757011E1
2.417715708E1,-1.528125095E1,-4.515000153E1,-8.306250572E0,4.838422333E1
2.418715708E1,-1.548750019E1,-4.500000000E1,-8.193750381E0,4.829078802E1
2.419715708E1,-1.591875076E1,-4.470000076E1,-8.137500763E0,4.814265897E1
2.420715708E1,-1.638750076E1,-4.441875076E1,-8.306250572E0,4.806838253E1
2.421715708E1,-1.696875000E1,-4.423125076E1,-8.362500191E0,4.810689587E1
2.422715708E1,-1.764375114E1,-4.410000229E1,-8.418750763E0,4.823885903E1
2.423715708E1,-1.811250114E1,-4.368750000E1,-8.643750191E0,4.807675916E1
2.424715708E1,-1.891875076E1,-4.306875229E1,-9.150000572E0,4.792242757E1
2.425715708E1,-1.951875114E1,-4.284375000E1,-9.450000763E0,4.801948641E1
2.426715708E1,-2.019375038E1,-4.246875000E1,-9.787500381E0,4.803308698E1
2.427715708E1,-2.060625076E1,-4.200000000E1,-1.029375076E1,4.790176276E1
2.428715708E1,-2.107500076E1,-4.113750076E1,-1.104375076E1,4.752277409E1
2.429715708E1,-2.152500153E1,-4.048125076E1,-1.207500076E1,4.741163357E1
2.430715708E1,-2.205000114E1,-3.943125153E1,-1.370625019E1,4.721109448E1
2.431715708E1,-2.289375114E1,-3.826875305E1,-1.612500000E1,4.741979467E1
2.432715708E1,-2.302500153E1,-3.656250000E1,-1.951875114E1,4.741253788E1
2.433715708E1,-2.300625038E1,-3.356250000E1,-2.576250076E1,4.816051711E1
2.434715708E1,-2.274375153E1,-2.808750153E1,-3.570000076E1,5.080035462E1
2.435715708E1,-2.235000038E1,-1.713750076E1,-5.225625229E1,5.936271854E1
2.436715708E1,-2.212500000E1,5.043750286E0,-7.745625305E1,8.071199526E1
2.437715708E1,-2.180625153E1,4.815000153E1,-1.065000076E2,1.188956975E2
2.438715708E1,-1.963125038E1,1.123125076E2,-1.230562515E2,1.677567477E2
2.439715708E1,-1.520625019E1,1.832625122E2,-1.219687576E2,2.206643520E2
2.440715708E1,-9.900000572E0,2.483625031E2,-1.172812576E2,2.748396557E2
2.441715708E1,-3.225000143E0,3.001687622E2,-1.202250061E2,3.233662606E2
2.442715708E1,5.906250000E0,3.330750122E2,-1.270312576E2,3.565259990E2
2.443715708E1,1.539375019E1,3.461250000E2,-1.263000031E2,3.687698116E2
2.444715708E1,2.353125000E1,3.380812683E2,-1.125562515E2,3.571016290E2
2.445715708E1,2.919375038E1,3.034875183E2,-9.041250610E1,3.180115880E2
2.446715708E1,3.120000076E1,2.442937622E2,-7.779375458E1,2.582726283E2
2.447715708E1,2.968125153E1,1.760437622E2,-8.040000153E1,1.957971990E2
2.448715708E1,2.636250114E1,1.119000015E2,-8.409375000E1,1.424371812E2
2.449715708E1,2.098125076E1,5.934375381E1,-7.708125305E1,9.951589608E1
2.450715708E1,1.248750019E1,2.240625000E1,-6.163125229E1,6.675619042E1
2.451715708E1,3.243750095E0,-6.937500238E-1,-4.629375076E1,4.641243975E1
2.452715708E1,-4.650000095E0,-1.447500038E1,-3.491250229E1,3.807927196E1
2.453715708E1,-1.010625076E1,-2.263125038E1,-2.750625038E1,3.702571550E1
2.454715708E1,-1.344375038E1,-2.790000153E1,-2.244375038E1,3.824743705E1
